Date,PUN,CALA,CNOR,CSUD,NORD,SARD,SICI,SUD
17/11/2023 20:00,144.02,144.02,144.02,144.02,144.02,144.02,144.02,144.02
17/11/2023 21:00,134.44,134.44,134.44,134.44,134.44,134.44,134.44,134.44
17/11/2023 22:00,127.26,127.26,127.26,127.26,127.26,127.26,127.26,127.26
17/11/2023 23:00,119.37,119.37,119.37,119.37,119.37,119.37,119.37,119.37
18/11/2023 00:00,125.93,125.93,125.93,125.93,125.93,125.93,125.93,125.93
18/11/2023 01:00,125.17,125.17,125.17,125.17,125.17,125.17,125.17,125.17
18/11/2023 02:00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00
18/11/2023 03:00,123.80,123.80,123.80,123.80,123.80,123.80,123.80,123.80
18/11/2023 04:00,123.39,123.39,123.39,123.39,123.39,123.39,123.39,123.39
18/11/2023 05:00,123.45,123.45,123.45,123.45,123.45,123.45,123.45,123.45
18/11/2023 06:00,123.39,123.39,123.39,123.39,123.39,123.39,123.39,123.39
18/11/2023 07:00,128.12,128.12,128.12,128.12,128.12,128.12,128.12,128.12
18/11/2023 08:00,128.10,128.10,128.10,128.10,128.10,128.10,128.10,128.10
18/11/2023 09:00,123.46,123.46,123.46,123.46,123.46,123.46,123.46,123.46
18/11/2023 10:00,119.18,102.66,121.90,121.90,121.90,121.90,102.66,102.66
18/11/2023 11:00,103.23,50.00,112.08,112.08,112.08,112.08,50.00,50.00
18/11/2023 12:00,116.17,114.00,116.55,116.55,116.55,116.55,114.00,114.00
18/11/2023 13:00,110.00,110.00,110.00,110.00,110.00,110.00,110.00,110.00
18/11/2023 14:00,123.32,123.32,123.32,123.32,123.32,123.32,123.32,123.32
18/11/2023 15:00,123.50,123.50,123.50,123.50,123.50,123.50,123.50,123.50
18/11/2023 16:00,132.55,132.55,132.55,132.55,132.55,132.55,132.55,132.55
18/11/2023 17:00,151.89,169.99,169.99,169.99,136.73,169.99,169.99,169.99
18/11/2023 18:00,161.23,169.99,169.99,169.99,153.88,169.99,169.99,169.99
18/11/2023 19:00,163.01,166.50,166.50,166.50,160.00,166.50,166.50,166.50
18/11/2023 20:00,150.45,160.00,160.00,160.00,142.20,160.00,160.00,160.00
18/11/2023 21:00,133.56,133.56,133.56,133.56,133.56,133.56,133.56,133.56
18/11/2023 22:00,126.80,126.80,126.80,126.80,126.80,126.80,126.80,126.80
18/11/2023 23:00,124.43,124.43,124.43,124.43,124.43,124.43,124.43,124.43
19/11/2023 00:00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00
19/11/2023 01:00,125.68,125.68,125.68,125.68,125.68,125.68,125.68,125.68
19/11/2023 02:00,123.12,123.12,123.12,123.12,123.12,123.12,123.12,123.12
19/11/2023 03:00,124.50,124.50,124.50,124.50,124.50,124.50,124.50,124.50
19/11/2023 04:00,124.50,124.50,124.50,124.50,124.50,124.50,124.50,124.50
19/11/2023 05:00,124.50,124.50,124.50,124.50,124.50,124.50,124.50,124.50
19/11/2023 06:00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00
19/11/2023 07:00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00
19/11/2023 08:00,124.30,124.30,124.30,124.30,124.30,124.30,124.30,124.30
19/11/2023 09:00,121.28,120.77,120.77,120.77,120.77,120.77,128.85,120.77
19/11/2023 10:00,113.55,112.51,112.51,112.51,112.51,112.51,128.85,112.51
19/11/2023 11:00,122.96,122.56,122.56,122.56,122.56,122.56,128.85,122.56
19/11/2023 12:00,113.99,113.00,113.00,113.00,113.00,113.00,128.85,113.00
19/11/2023 13:00,113.00,113.00,113.00,113.00,113.00,113.00,113.00,113.00
19/11/2023 14:00,109.66,109.66,109.66,109.66,109.66,109.66,109.66,109.66
19/11/2023 15:00,121.78,121.78,121.78,121.78,121.78,121.78,121.78,121.78
19/11/2023 16:00,115.56,115.56,115.56,115.56,115.56,115.56,115.56,115.56
19/11/2023 17:00,128.05,128.85,128.85,128.85,127.38,128.85,128.85,128.85
19/11/2023 18:00,128.18,128.18,128.18,128.18,128.18,128.18,128.18,128.18
19/11/2023 19:00,128.49,128.85,128.85,128.85,128.18,128.85,128.85,128.85
19/11/2023 20:00,126.39,128.85,128.85,128.85,124.28,128.85,128.85,128.85
19/11/2023 21:00,125.00,125.00,125.00,125.00,125.00,125.00,125.00,125.00
19/11/2023 22:00,123.37,123.37,123.37,123.37,123.37,123.37,123.37,123.37
19/11/2023 23:00,123.21,123.21,123.21,123.21,123.21,123.21,123.21,123.21
20/11/2023 00:00,125.17,125.17,125.17,125.17,125.17,125.17,125.17,125.17
20/11/2023 01:00,121.74,121.74,121.74,121.74,121.74,121.74,121.74,121.74
20/11/2023 02:00,125.22,125.22,125.22,125.22,125.22,125.22,125.22,125.22
20/11/2023 03:00,123.39,123.39,123.39,123.39,123.39,123.39,123.39,123.39
20/11/2023 04:00,122.15,122.15,122.15,122.15,122.15,122.15,122.15,122.15
20/11/2023 05:00,123.39,123.39,123.39,123.39,123.39,123.39,123.39,123.39
20/11/2023 06:00,129.17,129.17,129.17,129.17,129.17,129.17,129.17,129.17
20/11/2023 07:00,132.08,132.08,132.08,132.08,132.08,132.08,132.08,132.08
20/11/2023 08:00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
20/11/2023 09:00,143.32,143.32,143.32,143.32,143.32,143.32,143.32,143.32
20/11/2023 10:00,131.17,131.17,131.17,131.17,131.17,131.17,131.17,131.17
20/11/2023 11:00,128.11,128.11,128.11,128.11,128.11,128.11,128.11,128.11
20/11/2023 12:00,124.69,124.69,124.69,124.69,124.69,124.69,124.69,124.69
20/11/2023 13:00,126.12,126.12,126.12,126.12,126.12,126.12,126.12,126.12
20/11/2023 14:00,131.47,131.47,131.47,131.47,131.47,131.47,131.47,131.47
20/11/2023 15:00,146.72,146.72,146.72,146.72,146.72,146.72,146.72,146.72
20/11/2023 16:00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
20/11/2023 17:00,164.80,164.80,164.80,164.80,164.80,164.80,164.80,164.80
20/11/2023 18:00,156.17,156.17,156.17,156.17,156.17,156.17,156.17,156.17
20/11/2023 19:00,155.00,155.00,155.00,155.00,155.00,155.00,155.00,155.00
20/11/2023 20:00,133.81,133.81,133.81,133.81,133.81,133.81,133.81,133.81
20/11/2023 21:00,131.47,131.47,131.47,131.47,131.47,131.47,131.47,131.47
20/11/2023 22:00,128.00,128.00,128.00,128.00,128.00,128.00,128.00,128.00
20/11/2023 23:00,123.39,123.39,123.39,123.39,123.39,123.39,123.39,123.39
21/11/2023 00:00,119.25,119.25,119.25,119.25,119.25,119.25,119.25,119.25
21/11/2023 01:00,109.90,109.90,109.90,109.90,109.90,109.90,109.90,109.90
21/11/2023 02:00,106.80,106.80,106.80,106.80,106.80,106.80,106.80,106.80
21/11/2023 03:00,106.80,106.80,106.80,106.80,106.80,106.80,106.80,106.80
21/11/2023 04:00,106.80,106.80,106.80,106.80,106.80,106.80,106.80,106.80
21/11/2023 05:00,106.80,106.80,106.80,106.80,106.80,106.80,106.80,106.80
21/11/2023 06:00,128.97,128.97,128.97,128.97,128.97,128.97,128.97,128.97
21/11/2023 07:00,134.71,134.71,134.71,134.71,134.71,134.71,134.71,134.71
21/11/2023 08:00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00
21/11/2023 09:00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00
21/11/2023 10:00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00
21/11/2023 11:00,131.61,131.47,131.67,131.47,131.67,131.47,131.47,131.47
21/11/2023 12:00,130.10,130.10,130.10,130.10,130.10,130.10,130.10,130.10
21/11/2023 13:00,131.47,131.47,131.47,131.47,131.47,131.47,131.47,131.47
21/11/2023 14:00,137.67,137.67,137.67,137.67,137.67,137.67,137.67,137.67
21/11/2023 15:00,140.39,140.39,140.39,140.39,140.39,140.39,140.39,140.39
21/11/2023 16:00,142.19,142.19,142.19,142.19,142.19,142.19,142.19,142.19
21/11/2023 17:00,147.32,147.32,147.32,147.32,147.32,147.32,147.32,147.32
21/11/2023 18:00,142.08,142.08,142.08,142.08,142.08,142.08,142.08,142.08
21/11/2023 19:00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00
21/11/2023 20:00,132.80,132.80,132.80,132.80,132.80,132.80,132.80,132.80
21/11/2023 21:00,131.46,131.46,131.46,131.46,131.46,131.46,131.46,131.46
21/11/2023 22:00,126.15,126.15,126.15,126.15,126.15,126.15,126.15,126.15
21/11/2023 23:00,114.56,114.56,114.56,114.56,114.56,114.56,114.56,114.56
22/11/2023 00:00,120.82,120.82,120.82,120.82,120.82,120.82,120.82,120.82
22/11/2023 01:00,116.50,116.50,116.50,116.50,116.50,116.50,116.50,116.50
22/11/2023 02:00,110.83,110.83,110.83,110.83,110.83,110.83,110.83,110.83
22/11/2023 03:00,107.80,107.80,107.80,107.80,107.80,107.80,107.80,107.80
22/11/2023 04:00,111.70,111.70,111.70,111.70,111.70,111.70,111.70,111.70
22/11/2023 05:00,123.41,123.41,123.41,123.41,123.41,123.41,123.41,123.41
22/11/2023 06:00,136.03,136.03,136.03,136.03,136.03,136.03,136.03,136.03
22/11/2023 07:00,157.81,157.81,157.81,157.81,157.81,157.81,157.81,157.81
22/11/2023 08:00,169.00,169.00,169.00,169.00,169.00,169.00,169.00,169.00
22/11/2023 09:00,154.19,154.19,154.19,154.19,154.19,154.19,154.19,154.19
22/11/2023 10:00,137.49,137.49,137.49,137.49,137.49,137.49,137.49,137.49
22/11/2023 11:00,131.70,131.70,131.70,131.70,131.70,131.70,131.70,131.70
22/11/2023 12:00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00
22/11/2023 13:00,130.31,130.31,130.31,130.31,130.31,130.31,130.31,130.31
22/11/2023 14:00,132.73,132.73,132.73,132.73,132.73,132.73,132.73,132.73
22/11/2023 15:00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00
22/11/2023 16:00,150.37,150.37,150.37,150.37,150.37,150.37,150.37,150.37
22/11/2023 17:00,165.00,165.00,165.00,165.00,165.00,165.00,165.00,165.00
22/11/2023 18:00,145.61,145.61,145.61,145.61,145.61,145.61,145.61,145.61
22/11/2023 19:00,147.99,147.99,147.99,147.99,147.99,147.99,147.99,147.99
22/11/2023 20:00,134.10,134.10,134.10,134.10,134.10,134.10,134.10,134.10
22/11/2023 21:00,131.08,131.08,131.08,131.08,131.08,131.08,131.08,131.08
22/11/2023 22:00,130.00,130.00,130.00,130.00,130.00,130.00,130.00,130.00
22/11/2023 23:00,123.70,123.70,123.70,123.70,123.70,123.70,123.70,123.70
23/11/2023 00:00,121.83,121.83,121.83,121.83,121.83,121.83,121.83,121.83
23/11/2023 01:00,107.19,107.19,107.19,107.19,107.19,107.19,107.19,107.19
23/11/2023 02:00,108.52,108.52,108.52,108.52,108.52,108.52,108.52,108.52
23/11/2023 03:00,105.55,105.55,105.55,105.55,105.55,105.55,105.55,105.55
23/11/2023 04:00,105.45,105.45,105.45,105.45,105.45,105.45,105.45,105.45
23/11/2023 05:00,104.90,104.90,104.90,104.90,104.90,104.90,104.90,104.90
23/11/2023 06:00,128.82,128.82,128.82,128.82,128.82,128.82,128.82,128.82
23/11/2023 07:00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00
23/11/2023 08:00,151.25,151.25,151.25,151.25,151.25,151.25,151.25,151.25
23/11/2023 09:00,136.48,136.48,136.48,136.48,136.48,136.48,136.48,136.48
23/11/2023 10:00,130.70,130.70,130.70,130.70,130.70,130.70,130.70,130.70
23/11/2023 11:00,125.26,125.26,125.26,125.26,125.26,125.26,125.26,125.26
23/11/2023 12:00,118.00,118.00,118.00,118.00,118.00,118.00,118.00,118.00
23/11/2023 13:00,122.96,122.96,122.96,122.96,122.96,122.96,122.96,122.96
23/11/2023 14:00,130.19,130.19,130.19,130.19,130.19,130.19,130.19,130.19
23/11/2023 15:00,137.00,137.00,137.00,137.00,137.00,137.00,137.00,137.00
23/11/2023 16:00,158.91,158.91,158.91,158.91,158.91,158.91,158.91,158.91
23/11/2023 17:00,167.30,167.30,167.30,167.30,167.30,167.30,167.30,167.30
23/11/2023 18:00,165.00,165.00,165.00,165.00,165.00,165.00,165.00,165.00
23/11/2023 19:00,166.82,166.82,166.82,166.82,166.82,166.82,166.82,166.82
23/11/2023 20:00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
23/11/2023 21:00,142.30,142.30,142.30,142.30,142.30,142.30,142.30,142.30
23/11/2023 22:00,134.00,134.00,134.00,134.00,134.00,134.00,134.00,134.00
23/11/2023 23:00,131.93,131.93,131.93,131.93,131.93,131.93,131.93,131.93
24/11/2023 00:00,121.97,121.97,121.97,121.97,121.97,121.97,121.97,121.97
24/11/2023 01:00,118.00,118.00,118.00,118.00,118.00,118.00,118.00,118.00
24/11/2023 02:00,116.91,116.91,116.91,116.91,116.91,116.91,116.91,116.91
24/11/2023 03:00,116.91,116.91,116.91,116.91,116.91,116.91,116.91,116.91
24/11/2023 04:00,115.76,115.76,115.76,115.76,115.76,115.76,115.76,115.76
24/11/2023 05:00,122.93,122.93,122.93,122.93,122.93,122.93,122.93,122.93
24/11/2023 06:00,134.80,134.80,134.80,134.80,134.80,134.80,134.80,134.80
24/11/2023 07:00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
24/11/2023 08:00,170.00,170.00,170.00,170.00,170.00,170.00,170.00,170.00
24/11/2023 09:00,148.49,148.49,148.49,148.49,148.49,148.49,148.49,148.49
24/11/2023 10:00,131.73,131.73,131.73,131.73,131.73,131.73,131.73,131.73
24/11/2023 11:00,129.36,129.36,129.36,129.36,129.36,129.36,129.36,129.36
24/11/2023 12:00,120.36,120.36,120.36,120.36,120.36,120.36,120.36,120.36
24/11/2023 13:00,122.95,122.95,122.95,122.95,122.95,122.95,122.95,122.95
24/11/2023 14:00,130.09,130.09,130.09,130.09,130.09,130.09,130.09,130.09
24/11/2023 15:00,132.42,132.42,132.42,132.42,132.42,132.42,132.42,132.42
24/11/2023 16:00,144.60,144.60,144.60,144.60,144.60,144.60,144.60,144.60
24/11/2023 17:00,158.79,158.79,158.79,158.79,158.79,158.79,158.79,158.79
24/11/2023 18:00,143.04,143.04,143.04,143.04,143.04,143.04,143.04,143.04
24/11/2023 19:00,141.22,141.22,141.22,141.22,141.22,141.22,141.22,141.22
24/11/2023 20:00,131.93,131.93,131.93,131.93,131.93,131.93,131.93,131.93
24/11/2023 21:00,130.20,130.20,130.20,130.20,130.20,130.20,130.20,130.20
24/11/2023 22:00,128.28,128.28,128.28,128.28,128.28,128.28,128.28,128.28
24/11/2023 23:00,123.83,123.83,123.83,123.83,123.83,123.83,123.83,123.83
25/11/2023 00:00,121.30,121.30,121.30,121.30,121.30,121.30,121.30,121.30
25/11/2023 01:00,116.40,116.40,116.40,116.40,116.40,116.40,116.40,116.40
25/11/2023 02:00,116.00,116.00,116.00,116.00,116.00,116.00,116.00,116.00
25/11/2023 03:00,115.89,115.89,115.89,115.89,115.89,115.89,115.89,115.89
25/11/2023 04:00,113.60,113.60,113.60,113.60,113.60,113.60,113.60,113.60
25/11/2023 05:00,113.80,113.80,113.80,113.80,113.80,113.80,113.80,113.80
25/11/2023 06:00,120.50,120.50,120.50,120.50,120.50,120.50,120.50,120.50
25/11/2023 07:00,126.67,126.67,126.67,126.67,126.67,126.67,126.67,126.67
25/11/2023 08:00,128.17,128.17,128.17,128.17,128.17,128.17,128.17,128.17
25/11/2023 09:00,121.16,103.44,124.05,124.05,124.05,124.05,103.44,103.44
25/11/2023 10:00,106.67,15.00,121.83,121.83,121.83,121.83,15.00,15.00
25/11/2023 11:00,98.56,1.00,115.00,115.00,115.00,115.00,1.00,1.00
25/11/2023 12:00,94.56,0.01,111.10,111.10,111.10,111.10,0.01,0.01
25/11/2023 13:00,93.48,0.00,110.00,110.00,110.00,110.00,0.00,0.00
25/11/2023 14:00,97.89,0.01,115.00,115.00,115.00,115.00,0.01,0.01
25/11/2023 15:00,108.35,16.50,124.39,124.39,124.39,124.39,16.50,16.50
25/11/2023 16:00,130.26,130.26,130.26,130.26,130.26,130.26,130.26,130.26
25/11/2023 17:00,152.86,152.86,152.86,152.86,152.86,152.86,152.86,152.86
25/11/2023 18:00,165.00,165.00,165.00,165.00,165.00,165.00,165.00,165.00
25/11/2023 19:00,170.00,170.00,170.00,170.00,170.00,170.00,170.00,170.00
25/11/2023 20:00,150.00,150.00,150.00,150.00,150.00,150.00,150.00,150.00
25/11/2023 21:00,130.07,130.07,130.07,130.07,130.07,130.07,130.07,130.07
25/11/2023 22:00,126.60,126.60,126.60,126.60,126.60,126.60,126.60,126.60
25/11/2023 23:00,126.54,126.54,126.54,126.54,126.54,126.54,126.54,126.54
26/11/2023 00:00,118.50,118.50,118.50,118.50,118.50,118.50,118.50,118.50
26/11/2023 01:00,124.03,124.03,124.03,124.03,124.03,124.03,124.03,124.03
26/11/2023 02:00,124.03,124.03,124.03,124.03,124.03,124.03,124.03,124.03
26/11/2023 03:00,124.03,124.03,124.03,124.03,124.03,124.03,124.03,124.03
26/11/2023 04:00,124.05,124.05,124.05,124.05,124.05,124.05,124.05,124.05
26/11/2023 05:00,127.00,127.00,127.00,127.00,127.00,127.00,127.00,127.00
26/11/2023 06:00,126.62,126.62,126.62,126.62,126.62,126.62,126.62,126.62
26/11/2023 07:00,133.22,133.22,133.22,133.22,133.22,133.22,133.22,133.22
26/11/2023 08:00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00
26/11/2023 09:00,138.00,138.00,138.00,138.00,138.00,138.00,138.00,138.00
26/11/2023 10:00,133.22,133.22,133.22,133.22,133.22,133.22,133.22,133.22
26/11/2023 11:00,131.92,131.92,131.92,131.92,131.92,131.92,131.92,131.92
26/11/2023 12:00,131.18,131.18,131.18,131.18,131.18,131.18,131.18,131.18
26/11/2023 13:00,129.29,129.29,129.29,129.29,129.29,129.29,129.29,129.29
26/11/2023 14:00,131.37,131.37,131.37,131.37,131.37,131.37,131.37,131.37
26/11/2023 15:00,133.22,133.22,133.22,133.22,133.22,133.22,133.22,133.22
26/11/2023 16:00,141.22,141.22,141.22,141.22,141.22,141.22,141.22,141.22
26/11/2023 17:00,147.20,147.20,147.20,147.20,147.20,147.20,147.20,147.20
26/11/2023 18:00,159.02,159.02,159.02,159.02,159.02,159.02,159.02,159.02
26/11/2023 19:00,164.00,164.00,164.00,164.00,164.00,164.00,164.00,164.00
26/11/2023 20:00,159.50,159.50,159.50,159.50,159.50,159.50,159.50,159.50
26/11/2023 21:00,140.00,140.00,140.00,140.00,140.00,140.00,140.00,140.00
26/11/2023 22:00,133.22,133.22,133.22,133.22,133.22,133.22,133.22,133.22
26/11/2023 23:00,129.83,129.83,129.83,129.83,129.83,129.83,129.83,129.83
27/11/2023 00:00,123.47,123.47,123.47,123.47,123.47,123.47,123.47,123.47
27/11/2023 01:00,118.67,118.67,118.67,118.67,118.67,118.67,118.67,118.67
27/11/2023 02:00,117.84,117.84,117.84,117.84,117.84,117.84,117.84,117.84
27/11/2023 03:00,114.90,114.90,114.90,114.90,114.90,114.90,114.90,114.90
27/11/2023 04:00,115.40,115.40,115.40,115.40,115.40,115.40,115.40,115.40
27/11/2023 05:00,123.55,123.55,123.55,123.55,123.55,123.55,123.55,123.55
27/11/2023 06:00,134.40,134.40,134.40,134.40,134.40,134.40,134.40,134.40
27/11/2023 07:00,141.67,141.67,141.67,141.67,141.67,141.67,141.67,141.67
27/11/2023 08:00,157.16,157.16,157.16,157.16,157.16,157.16,157.16,157.16
27/11/2023 09:00,153.42,153.42,153.42,153.42,153.42,153.42,153.42,153.42
27/11/2023 10:00,140.43,140.43,140.43,140.43,140.43,140.43,140.43,140.43
27/11/2023 11:00,137.66,137.19,137.87,137.19,137.87,137.19,137.19,137.19
27/11/2023 12:00,135.20,135.20,135.20,135.20,135.20,135.20,135.20,135.20
27/11/2023 13:00,135.14,135.00,135.20,135.00,135.20,135.00,135.00,135.00
27/11/2023 14:00,142.65,142.27,142.83,142.27,142.83,142.27,142.27,142.27
27/11/2023 15:00,150.91,142.10,154.99,142.10,154.99,142.10,142.10,142.10
27/11/2023 16:00,161.10,161.10,161.10,161.10,161.10,161.10,161.10,161.10
27/11/2023 17:00,163.68,163.68,163.68,163.68,163.68,163.68,163.68,163.68
27/11/2023 18:00,150.15,150.15,150.15,150.15,150.15,150.15,150.15,150.15
27/11/2023 19:00,148.00,148.00,148.00,148.00,148.00,148.00,148.00,148.00
27/11/2023 20:00,136.06,136.06,136.06,136.06,136.06,136.06,136.06,136.06
27/11/2023 21:00,132.73,132.73,132.73,132.73,132.73,132.73,132.73,132.73
27/11/2023 22:00,129.10,129.10,129.10,129.10,129.10,129.10,129.10,129.10
27/11/2023 23:00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00
28/11/2023 00:00,116.35,116.35,116.35,116.35,116.35,116.35,116.35,116.35
28/11/2023 01:00,112.24,112.24,112.24,112.24,112.24,112.24,112.24,112.24
28/11/2023 02:00,106.06,106.06,106.06,106.06,106.06,106.06,106.06,106.06
28/11/2023 03:00,82.44,31.00,106.77,31.00,106.77,31.00,31.00,31.00
28/11/2023 04:00,79.86,22.50,106.67,22.50,106.67,22.50,22.50,22.50
28/11/2023 05:00,94.67,47.57,116.61,47.57,116.61,47.57,47.57,47.57
28/11/2023 06:00,128.97,125.31,130.60,125.31,130.60,125.31,125.31,125.31
28/11/2023 07:00,143.19,143.19,143.19,143.19,143.19,143.19,143.19,143.19
28/11/2023 08:00,149.20,141.19,150.27,150.27,150.27,150.27,141.19,141.19
28/11/2023 09:00,142.27,129.50,143.99,143.99,143.99,143.99,129.50,129.50
28/11/2023 10:00,132.16,80.00,139.21,139.21,139.21,139.21,80.00,80.00
28/11/2023 11:00,122.35,23.55,138.52,125.31,138.52,125.31,23.55,23.55
28/11/2023 12:00,117.06,3.00,135.75,125.12,135.75,125.12,3.00,3.00
28/11/2023 13:00,119.28,7.13,137.74,125.12,137.74,125.12,7.13,7.13
28/11/2023 14:00,129.19,52.06,143.92,125.31,143.92,125.31,52.06,52.06
28/11/2023 15:00,138.60,80.00,150.00,135.05,150.00,135.05,80.00,80.00
28/11/2023 16:00,160.64,137.19,164.01,164.01,164.01,164.01,137.19,137.19
28/11/2023 17:00,186.06,178.00,189.98,178.00,189.98,178.00,178.00,178.00
28/11/2023 18:00,177.00,177.00,177.00,177.00,177.00,177.00,177.00,177.00
28/11/2023 19:00,161.99,161.99,161.99,161.99,161.99,161.99,161.99,161.99
28/11/2023 20:00,143.83,143.83,143.83,143.83,143.83,143.83,143.83,143.83
28/11/2023 21:00,135.00,135.00,135.00,135.00,135.00,135.00,135.00,135.00
28/11/2023 22:00,128.50,128.50,128.50,128.50,128.50,128.50,128.50,128.50
28/11/2023 23:00,118.40,118.40,118.40,118.40,118.40,118.40,118.40,118.40
29/11/2023 00:00,105.50,105.50,105.50,105.50,105.50,105.50,105.50,105.50
29/11/2023 01:00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
29/11/2023 02:00,97.88,97.88,97.88,97.88,97.88,97.88,97.88,97.88
29/11/2023 03:00,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17
29/11/2023 04:00,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46
29/11/2023 05:00,113.82,113.82,113.82,113.82,113.82,113.82,113.82,113.82
29/11/2023 06:00,125.87,125.87,125.87,125.87,125.87,125.87,125.87,125.87
29/11/2023 07:00,139.60,139.60,139.60,139.60,139.60,139.60,139.60,139.60
29/11/2023 08:00,160.51,160.51,160.51,160.51,160.51,160.51,160.51,160.51
29/11/2023 09:00,146.47,146.47,146.47,146.47,146.47,146.47,146.47,146.47
29/11/2023 10:00,133.94,133.94,133.94,133.94,133.94,133.94,133.94,133.94
29/11/2023 11:00,128.66,125.71,129.96,125.71,129.96,125.71,125.71,125.71
29/11/2023 12:00,127.52,125.71,128.36,125.71,128.36,125.71,125.71,125.71
29/11/2023 13:00,130.45,125.71,132.59,125.71,132.59,125.71,125.71,125.71
29/11/2023 14:00,146.95,146.95,146.95,146.95,146.95,146.95,146.95,146.95
29/11/2023 15:00,168.00,168.00,168.00,168.00,168.00,168.00,168.00,168.00
29/11/2023 16:00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00
29/11/2023 17:00,235.74,235.74,235.74,235.74,235.74,235.74,235.74,235.74
29/11/2023 18:00,231.00,231.00,231.00,231.00,231.00,231.00,231.00,231.00
29/11/2023 19:00,200.00,200.00,200.00,200.00,200.00,200.00,200.00,200.00
29/11/2023 20:00,161.00,161.00,161.00,161.00,161.00,161.00,161.00,161.00
29/11/2023 21:00,139.01,139.01,139.01,139.01,139.01,139.01,139.01,139.01
29/11/2023 22:00,128.50,128.50,128.50,128.50,128.50,128.50,128.50,128.50
29/11/2023 23:00,123.79,123.79,123.79,123.79,123.79,123.79,123.79,123.79
30/11/2023 00:00,121.53,121.53,121.53,121.53,121.53,121.53,121.53,121.53
30/11/2023 01:00,115.02,115.02,115.02,115.02,115.02,115.02,115.02,115.02
30/11/2023 02:00,108.94,108.94,108.94,108.94,108.94,108.94,108.94,108.94
30/11/2023 03:00,107.16,107.16,107.16,107.16,107.16,107.16,107.16,107.16
30/11/2023 04:00,107.16,107.16,107.16,107.16,107.16,107.16,107.16,107.16
30/11/2023 05:00,114.39,114.39,114.39,114.39,114.39,114.39,114.39,114.39
30/11/2023 06:00,128.05,125.00,129.41,125.00,129.41,125.00,125.00,125.00
30/11/2023 07:00,157.06,132.00,168.09,132.00,168.09,132.00,132.00,132.00
30/11/2023 08:00,192.70,129.03,219.27,132.00,219.27,132.00,129.03,132.00
30/11/2023 09:00,204.09,128.19,237.01,128.19,237.01,128.19,128.19,128.19
30/11/2023 10:00,191.58,121.71,222.13,121.71,222.13,121.71,121.71,121.71
30/11/2023 11:00,189.45,108.94,222.96,115.00,222.96,115.00,108.94,108.94
30/11/2023 12:00,167.74,108.39,195.00,108.39,195.00,108.39,108.39,108.39
30/11/2023 13:00,165.00,110.00,189.63,110.00,189.63,110.00,110.00,110.00
30/11/2023 14:00,172.47,121.53,195.00,121.53,195.00,121.53,121.53,121.53
30/11/2023 15:00,174.29,128.19,195.00,128.19,195.00,128.19,128.19,128.19
30/11/2023 16:00,198.83,140.00,226.00,140.00,226.00,140.00,140.00,140.00
30/11/2023 17:00,221.36,145.00,258.40,145.00,258.40,145.00,145.00,145.00
30/11/2023 18:00,203.47,160.00,225.30,160.00,225.30,160.00,160.00,160.00
30/11/2023 19:00,180.00,160.00,190.40,160.00,190.40,160.00,160.00,160.00
30/11/2023 20:00,140.32,129.03,146.36,129.03,146.36,129.03,129.03,129.03
30/11/2023 21:00,131.10,128.19,132.66,128.19,132.66,128.19,128.19,128.19
30/11/2023 22:00,123.52,121.71,124.49,121.71,124.49,121.71,121.71,121.71
30/11/2023 23:00,113.13,108.38,115.61,108.38,115.61,108.38,108.38,108.38
01/12/2023 00:00,106.91,106.91,106.91,106.91,106.91,106.91,106.91,106.91
01/12/2023 01:00,102.63,102.63,102.63,102.63,102.63,102.63,102.63,102.63
01/12/2023 02:00,99.10,99.10,99.10,99.10,99.10,99.10,99.10,99.10
01/12/2023 03:00,80.90,50.16,95.88,50.16,95.88,50.16,50.16,50.16
01/12/2023 04:00,92.81,86.10,96.07,86.10,96.07,86.10,86.10,86.10
01/12/2023 05:00,99.67,94.39,102.22,94.39,102.22,94.39,94.39,94.39
01/12/2023 06:00,119.59,118.92,119.90,118.92,119.90,118.92,118.92,118.92
01/12/2023 07:00,144.89,132.27,150.58,132.27,150.58,132.27,132.27,132.27
