DATE_TIME,AC_POWER,IRRADIATION,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,hour,day,month,is_daytime
2020-05-24 07:30:00,315.2611201227273,0.26604703,25.389813333333336,30.644789666666664,7,24,5,1
2020-05-24 07:45:00,393.1078733772727,0.323376125,25.920839642857143,33.56302542857142,7,24,5,1
2020-05-24 08:00:00,471.2207792136364,0.3727364353333333,26.23174233333333,35.39754653333333,8,24,5,1
2020-05-24 08:15:00,512.5006493454546,0.361205644,26.3079448,35.30504146666667,8,24,5,1
2020-05-24 08:30:00,682.7644480545455,0.5357404813333333,26.6822978,38.64299933333333,8,24,5,1
2020-05-24 08:45:00,508.8203733772727,0.3637049406666666,26.76338493333333,39.07146406666667,8,24,5,1
2020-05-24 09:00:00,738.1929383181819,0.5656625413333333,27.152537133333336,40.39757686666666,9,24,5,1
2020-05-24 09:15:00,672.3329545454545,0.4188771033333333,27.404044666666664,41.316923333333335,9,24,5,1
2020-05-24 09:30:00,800.2708603954546,0.56387132,27.864129466666668,43.693817200000005,9,24,5,1
2020-05-24 09:45:00,617.0616883136364,0.51719428,27.86592971428571,42.949353714285714,9,24,5,1
2020-05-24 10:00:00,710.2408279227274,0.5804646173333333,28.242586266666667,43.05883393333334,10,24,5,1
2020-05-24 10:15:00,827.400487009091,0.585474618,28.488832533333333,43.78831386666667,10,24,5,1
2020-05-24 10:30:00,913.0534090909092,0.7167022733333334,28.98237106666667,47.528133,10,24,5,1
2020-05-24 10:45:00,1141.6145292409092,0.8833871893333332,29.528405733333337,52.172778066666666,10,24,5,1
2020-05-24 11:00:00,1047.5873376318182,0.7758027066666667,29.893628,56.54914560000001,11,24,5,1
2020-05-24 11:15:00,1090.3475649818183,0.8679127513333332,30.166768533333336,54.67960166666667,11,24,5,1
2020-05-24 11:30:00,1131.7558441363635,0.9587208273333332,30.648152666666665,58.192274733333335,11,24,5,1
2020-05-24 11:45:00,1131.7193993818182,0.856888655,31.08613807142857,57.58173707142858,11,24,5,1
2020-05-24 12:00:00,1161.729220772727,0.966907858,30.96598713333333,58.3223184,12,24,5,1
2020-05-24 12:15:00,1225.3452921363637,0.9758267626666666,31.85976966666667,60.33080693333334,12,24,5,1
2020-05-24 12:30:00,1136.3245941818182,0.9489071126666666,31.858768666666663,60.43083146666667,12,24,5,1
2020-05-24 12:45:00,1175.7981331363635,0.9421417826666668,32.268751599999995,61.34530853333335,12,24,5,1
2020-05-24 13:00:00,1186.6218344545457,0.9393533653333334,32.5261004,61.743723933333335,13,24,5,1
2020-05-24 13:15:00,1158.2559252272729,0.9193798739999998,32.848590333333334,60.95937106666666,13,24,5,1
2020-05-24 13:30:00,930.13035715,0.7931582364285715,33.08275935714286,61.57563135714286,13,24,5,1
2020-05-24 13:45:00,1141.7793831363635,0.847597544,33.321887266666664,57.5274762,13,24,5,1
2020-05-24 14:00:00,875.1249188409091,0.833392598,33.68083073333334,59.173854533333326,14,24,5,1
2020-05-24 14:15:00,1060.9125811818185,0.8323255766666667,33.551989866666666,58.270271933333326,14,24,5,1
2020-05-24 14:30:00,795.1132305045455,0.6665665693333332,33.78651526666667,56.12368146666666,14,24,5,1
2020-05-24 14:45:00,907.6568181954544,0.6782424946666668,33.41605233333334,52.4764444,14,24,5,1
2020-05-24 15:00:00,856.0930194909091,0.6847007353333333,33.76234939999999,52.985213,15,24,5,1
2020-05-24 15:15:00,583.5797077909091,0.476600342,33.761303733333335,54.00686426666665,15,24,5,1
2020-05-24 15:30:00,380.4034090863636,0.238672855,33.279722071428566,45.374740642857134,15,24,5,1
2020-05-24 15:45:00,300.2556818136364,0.21446764,32.816959600000004,40.0954304,15,24,5,1
2020-05-24 16:00:00,411.6309253227273,0.2873007813333333,32.72800313333334,38.61097186666667,16,24,5,1
2020-05-24 16:15:00,392.5967532454546,0.2895850273333333,33.25120033333334,42.48199053333333,16,24,5,1
2020-05-24 16:30:00,342.7141233727273,0.2425447946666666,32.82929440000001,40.124707066666666,16,24,5,1
2020-05-24 16:45:00,396.2172077954546,0.3035469626666667,32.72574673333334,39.121545600000005,16,24,5,1
2020-05-24 17:00:00,393.0890422090909,0.2947314606666666,32.85508646666668,40.3697468,17,24,5,1
2020-05-24 17:15:00,258.0987824636364,0.199998688,32.515638933333335,38.29546746666666,17,24,5,1
2020-05-24 17:30:00,170.43563311363636,0.1373132696428571,31.9316625,35.02001971428571,17,24,5,1
2020-05-24 17:45:00,106.06063311363636,0.0881270817333333,31.36695346666667,32.592636866666666,17,24,5,1
2020-05-24 18:00:00,59.25478896090909,0.0456077094,30.75914113333333,30.545615666666663,18,24,5,1
2020-05-24 18:15:00,36.04561688272727,0.0269941826,30.156077,29.0945292,18,24,5,1
2020-05-24 18:30:00,14.473782467272729,0.0112836303666666,29.691412400000004,28.060636333333328,18,24,5,1
2020-05-24 18:45:00,0.0,0.0012658659466666,29.193908666666665,27.260127866666668,18,24,5,1
2020-05-24 19:00:00,0.0,0.0,28.8050252,26.64863686666667,19,24,5,0
2020-05-24 19:15:00,0.0,0.0,28.41945813333333,26.3571066,19,24,5,0
2020-05-24 19:30:00,0.0,0.0,28.041340357142857,26.15662057142857,19,24,5,0
2020-05-24 19:45:00,0.0,0.0,27.721820066666663,25.95293373333333,19,24,5,0
2020-05-24 20:00:00,0.0,0.0,27.463893733333336,26.059515466666667,20,24,5,0
